-4.521942565356817934e-01 2.565712537038387087e-01 -9.368541970193744461e-01 8.065755821901066103e-01 -7.913390250893463929e-01 -1.000000000000000000e+00
-7.217293886011890702e-01 1.179514730929520638e-02 4.058307780775447515e-01 -9.064265885123701239e-01 7.723489421558182855e-02 1.000000000000000000e+00
-4.764478672015748373e-02 -9.841979222060726062e-01 5.544935960989822998e-01 -8.359504987886590133e-01 5.949989019236467946e-02 1.000000000000000000e+00
7.185907380075287065e-01 -8.114126613937666654e-02 4.021708951375160268e-01 9.331176508651561896e-02 -8.805222512030239645e-01 -1.000000000000000000e+00
6.435049948955682275e-01 3.205262156880026581e-01 4.063927518041683395e-01 -7.109431461579902578e-01 4.472658229591828238e-01 1.000000000000000000e+00
-6.435957288351128458e-01 -7.315281405637192869e-01 5.222829353608871017e-01 3.074654161175953693e-01 9.563217181193299776e-01 1.000000000000000000e+00
5.023531778560461625e-01 9.822102395570555533e-01 6.180997134718584363e-01 7.957233930095617414e-01 3.316384947811774619e-01 -1.000000000000000000e+00
-3.690511692143467748e-01 -7.797700721161962001e-01 -8.678039524217222578e-01 -9.940733093138021115e-01 -9.999177380374417723e-01 1.000000000000000000e+00
-9.508533703293728934e-01 5.812876666843151963e-01 8.899141667816112822e-01 4.544718004848238291e-01 -8.198130324185488593e-01 -1.000000000000000000e+00
-3.426632707734915684e-01 -2.538875483470783845e-01 2.950597602253925977e-01 -1.173854731686152508e-01 -5.067162126410087453e-01 -1.000000000000000000e+00
2.341971130794586742e-01 9.095713233937288145e-01 3.697582456120336314e-01 -5.097605548656343188e-01 -8.476104368285188873e-01 -1.000000000000000000e+00
-9.828368737108752473e-01 4.010912460087505682e-01 5.683777180557214592e-01 2.243772447224612332e-01 3.470200358965065401e-01 -1.000000000000000000e+00
-2.906710906547165241e-01 5.196090246518816347e-01 8.207383830344359144e-01 1.944403192881327680e-01 2.219298153872342194e-01 -1.000000000000000000e+00
-6.568261724900128495e-01 4.051006316354219816e-01 4.791037009107197431e-01 -9.443634293688965009e-01 -4.176431653578482894e-01 1.000000000000000000e+00
-9.159237312504826534e-01 -5.604002967724186490e-01 -9.738111347713256372e-01 -6.906057205842581759e-01 6.240920866608887785e-01 1.000000000000000000e+00
1.615870918997575068e-02 -2.585187013582102011e-01 6.130920516890783212e-01 -1.588574543893637170e-01 5.166301093787821763e-01 1.000000000000000000e+00
-5.384398553533329412e-01 7.398687490149329360e-01 9.517156087802103315e-01 6.226087194311635820e-01 8.516175512691350757e-01 -1.000000000000000000e+00
-2.700435993485728048e-02 2.927978478029524823e-02 -2.926752315677902949e-01 9.946163302200943246e-01 -5.580605969437368863e-01 -1.000000000000000000e+00
-4.190133527898696197e-01 2.120434038574254831e-01 -2.984118876730812442e-01 -3.482074530997791850e-01 7.836600799386101990e-01 1.000000000000000000e+00
6.459196633135100285e-02 3.911966349432345336e-01 6.950504047374890249e-01 2.891431731582918552e-01 7.908223511220726643e-01 1.000000000000000000e+00
-5.685988508184973700e-01 8.234213092427111746e-03 -9.814522083661330054e-01 -6.317723569277178264e-01 -6.773544661346915241e-01 -1.000000000000000000e+00
-9.636060262888457295e-02 4.149958453374458234e-01 -6.546381325947359109e-02 9.289630886675799282e-01 -4.809443652936060687e-01 -1.000000000000000000e+00
-3.967173802590771015e-01 -8.711158242069518831e-01 3.231051085981508919e-01 3.453149891727882448e-01 2.353775638844979312e-02 -1.000000000000000000e+00
8.688119770605009506e-01 1.462688321143843506e-01 2.357883949640804389e-01 1.218380913319110359e-01 8.346929647264289542e-02 -1.000000000000000000e+00
3.456215724904465603e-02 -9.059220129306939651e-01 3.149591970175611433e-01 -7.871958752578755991e-01 3.604026880054829185e-01 1.000000000000000000e+00
-9.710183730698647153e-01 -7.211574459935101711e-01 8.209686314361213100e-01 4.392201382504976603e-01 -9.620798328510287156e-01 -1.000000000000000000e+00
-5.182056380107025184e-01 3.608709085590087184e-01 -7.470948258434970679e-01 9.326137920543198234e-01 8.753616370493284560e-01 -1.000000000000000000e+00
5.837191569176272132e-01 -1.367785288611893524e-01 -4.062087729672123615e-01 1.244988559176318788e-03 -8.399012338350213547e-01 -1.000000000000000000e+00
7.313155725776074867e-01 -8.374980559935112367e-01 -7.615766745938690185e-01 9.052465806130607362e-01 -7.138724060694507934e-01 -1.000000000000000000e+00
2.587460658495954746e-02 -3.491972856778509104e-01 2.103645958960886908e-02 -1.050021047829428067e-01 -9.084170716097939025e-01 -1.000000000000000000e+00
7.161507712441617102e-01 -1.000363358663869384e-01 -9.467036503235124467e-01 -6.702067838951299983e-01 8.164489064203661606e-01 1.000000000000000000e+00
3.635825329397361916e-01 -4.067366739253024388e-01 -7.897549768309528595e-01 8.824198800445084423e-01 5.008886504125686923e-01 -1.000000000000000000e+00
2.843471176698049163e-01 8.305267026142086895e-01 5.923463421284700381e-01 -7.764715184107258139e-01 7.525982414873655379e-01 1.000000000000000000e+00
-3.910858085607735735e-01 -5.076513538144968862e-01 -4.739055863972709837e-01 5.790035033367233464e-01 -4.852584992041708567e-01 -1.000000000000000000e+00
-1.660747007263851938e-01 -8.644945746183654300e-01 5.999904662926258680e-01 -5.375018707386141070e-01 7.373083750675020198e-01 1.000000000000000000e+00
7.021252993662159270e-01 7.161621241177222874e-01 -5.445160667563841983e-03 4.560177828002109912e-02 -4.393407782751790336e-02 -1.000000000000000000e+00
-4.754148216358711210e-01 6.942685297568269576e-01 -9.560987909533671392e-01 -5.415189584011077528e-01 2.225825100762222064e-01 1.000000000000000000e+00
-3.281974122266047011e-01 -8.988026837497886667e-02 -8.266250813640090289e-01 1.923262779257466359e-01 -9.940488590129825663e-01 -1.000000000000000000e+00
6.552843074607883622e-01 -1.585204815872069961e-01 -3.731965904777703180e-01 -2.137841895212120313e-01 -4.971983573200384754e-01 -1.000000000000000000e+00
-4.842676757704931223e-01 -3.246076294096185144e-01 -6.667639164412308972e-02 2.881576834085133321e-01 4.605571702347892593e-01 -1.000000000000000000e+00
1.519817256132638406e-02 -9.119152427950025785e-01 1.834589398481769607e-01 -7.412477468872578079e-01 8.465710733612217265e-01 1.000000000000000000e+00
8.877835486355281081e-01 2.013325062877209248e-01 -8.163216911901061135e-01 -2.257934967209442867e-01 -2.896689363188582611e-01 -1.000000000000000000e+00
5.952996364207663316e-01 -3.811694554638722643e-02 -9.554496083339432122e-01 -9.674657610458805568e-01 4.777651173384021011e-01 1.000000000000000000e+00
6.493623172725189185e-01 7.840380433366589408e-02 7.962009219842782759e-01 6.654402702461248431e-01 7.509930325962699271e-03 -1.000000000000000000e+00
-6.989401332501490316e-01 9.865525036657707414e-01 -8.981985829231815543e-01 -5.098248636794131539e-01 4.375171340418388954e-01 1.000000000000000000e+00
9.246760802583702255e-01 -8.467164024743123463e-03 3.020991738745790745e-01 -4.300171154116807504e-01 2.082320483441963965e-01 1.000000000000000000e+00
1.635524701437183204e-01 -8.487802009412004356e-01 8.209793112110592705e-01 7.031709958019844997e-01 1.187356264454855204e-01 -1.000000000000000000e+00
5.244544485847439930e-01 6.899003273822481574e-01 -5.727140287633563087e-01 1.070636115624790108e-02 6.660214581856338523e-01 1.000000000000000000e+00
6.713481565199115320e-01 4.542660211977025408e-01 -5.368494001096006940e-01 -7.455572112460411294e-01 -3.150264519928529516e-01 1.000000000000000000e+00
-7.403977358663214048e-01 2.492252434518293924e-01 8.990126896580510341e-01 2.566017406025076220e-01 3.283618985009375546e-01 -1.000000000000000000e+00
1.030716830668798600e-02 -2.304760522235203002e-01 -9.078832930412787938e-01 3.735457841888769615e-01 -1.177512908755546928e-01 -1.000000000000000000e+00
-6.549122113292193959e-02 6.170247615297619337e-01 6.479957960984017440e-01 -4.892930830932495923e-02 1.877188706325352285e-01 -1.000000000000000000e+00
2.172479397931914580e-01 -2.740853897642860915e-01 5.206293483249120335e-01 -2.122126205271035460e-01 6.036681471163301005e-01 1.000000000000000000e+00
-1.959050434076095026e-01 -6.178729225941990144e-01 -5.653877072791089198e-01 -4.793753206586752746e-01 8.740718271182823518e-01 1.000000000000000000e+00
-1.289665943495856837e-01 1.040681546628878795e-01 -8.314513084800678744e-01 1.352105885882397551e-01 7.593612377727758656e-01 1.000000000000000000e+00
-6.898406415449720441e-01 7.082491300581956750e-01 -2.477248043769986197e-02 -6.718683145126609357e-01 4.926048712228008331e-01 1.000000000000000000e+00
-5.903848280034531548e-01 5.327489519215184988e-01 9.086893749183442281e-01 7.479483776574591403e-02 5.992688369015706229e-01 1.000000000000000000e+00
3.870847978941771572e-01 5.802110760070422479e-01 4.312830226821278146e-01 6.845495125123945979e-01 6.656787577240863563e-01 -1.000000000000000000e+00
3.676134233218404379e-01 -4.476061652275520331e-01 -1.999027983371945982e-01 3.648597821722221468e-01 -5.683487775661493213e-01 -1.000000000000000000e+00
-8.051948511368471895e-01 7.026535813144962894e-02 3.668657733110785024e-01 4.364179175817697320e-01 -2.078065189041622407e-01 -1.000000000000000000e+00
5.571947883457673001e-01 -4.210522738845439150e-01 -1.518695581931752692e-01 6.084622456099220145e-01 -6.479595237822750597e-01 -1.000000000000000000e+00
5.665260751013758700e-01 -4.484895192385840446e-01 3.478649947581131663e-01 -8.699838006731255291e-01 -3.034410408816936577e-01 1.000000000000000000e+00
-8.313222190025730818e-01 -3.387833174394978553e-01 9.319357182725986899e-01 7.542118322472177727e-01 2.975372477102200541e-02 -1.000000000000000000e+00
9.022388959201659286e-01 -6.283872823499716542e-01 -4.572120849376475338e-01 -6.724483041808126949e-01 -8.859263008660305250e-01 1.000000000000000000e+00
6.285054133982259650e-01 -7.982827750426615410e-01 6.276670816100813344e-01 3.164810250431446814e-01 -6.168118075395645494e-01 -1.000000000000000000e+00
-6.074967122445815715e-01 -7.852823622222302458e-01 -6.949223006396936242e-01 3.780760390436552765e-01 -3.851458983282596282e-01 -1.000000000000000000e+00
9.563970523777540755e-01 -9.530288005901592641e-01 -8.829353259387200392e-01 -9.284855507374270012e-01 7.732605476773808384e-01 1.000000000000000000e+00
4.952098151487132061e-01 -5.202323735730947085e-01 -6.315302754570981669e-01 4.558234706347603638e-01 1.399454733777929505e-01 -1.000000000000000000e+00
3.862417396690402960e-01 6.281091492906853979e-02 -9.845250256621467244e-01 5.979983468910672340e-01 9.310837619303216073e-01 -1.000000000000000000e+00
-3.994792277582419615e-01 5.680738459936072182e-01 -3.515718156055915866e-01 2.762817627376350504e-01 6.332555374619666111e-01 -1.000000000000000000e+00
-5.542401843426401076e-01 5.071658895249040455e-01 -6.212025131258314126e-01 5.288148341995220214e-01 2.775163471751003197e-01 -1.000000000000000000e+00
-3.232387948955761647e-01 -2.482204210004859135e-01 -2.261156384967981658e-01 -5.339780739650157315e-01 -6.593649573899862393e-01 -1.000000000000000000e+00
6.566294935112371167e-01 5.353135136493571977e-01 -1.148030501701500228e-01 -1.004137871342298816e-01 -5.683497902454981432e-01 -1.000000000000000000e+00
-4.851377851532117091e-01 -6.882782200468142708e-01 6.319430280136280054e-01 5.024362625552392103e-03 -9.494628332134413817e-02 -1.000000000000000000e+00
-2.914882063479293794e-01 7.245336112315861055e-01 -9.251167207300425854e-01 5.143175877195995671e-01 -2.332167024446534231e-01 -1.000000000000000000e+00
8.668439636757740985e-02 1.237725472998718601e-02 -6.208525128266282334e-01 -9.116012752431137400e-01 -2.678954248438762953e-01 1.000000000000000000e+00
-3.070636406453743916e-01 7.273341606393237679e-01 9.306018765872163812e-01 -7.429206372290269034e-01 -4.621483439904008339e-01 1.000000000000000000e+00
5.800387436214602399e-01 -6.442546419582868555e-01 -3.740979130074948422e-01 2.300692161511810330e-01 -3.771259290759789717e-01 -1.000000000000000000e+00
7.555596949116119010e-01 -9.199723642231183440e-02 -3.006391660633953578e-01 4.832341908699167021e-01 8.868011927811274564e-01 1.000000000000000000e+00
-9.548001542498654182e-01 -5.018685518618337671e-01 8.010422505036562946e-01 3.180977446786827922e-01 8.879282014848113302e-01 1.000000000000000000e+00
-8.591202835225404399e-01 7.057972078036993668e-01 6.091463879053391484e-01 -8.570303734578588184e-01 9.978463049868282475e-01 1.000000000000000000e+00
5.781333814224802747e-01 -7.305223166380416799e-01 1.370351720815632390e-02 -7.330239142900474292e-01 -2.861637210002687670e-01 1.000000000000000000e+00
7.012262215361206863e-01 -6.170827818726640768e-01 4.824487217323258914e-01 -1.189464701007614256e-01 7.963488035212094029e-01 1.000000000000000000e+00
-2.365974670405497360e-01 1.247022400499726569e-01 -8.588198325694729185e-01 -6.675400700093765405e-01 4.894017833025383624e-01 1.000000000000000000e+00
-9.801576865979537700e-01 -7.373858247819489176e-01 -3.535159629907498324e-01 3.275826117222719880e-01 -2.772043821772118832e-02 -1.000000000000000000e+00
-4.496698889848347314e-01 -3.482936730012751170e-01 -2.226514949318307846e-01 -8.432615874564899361e-01 -4.167838814790656432e-01 1.000000000000000000e+00
